X,Y,objectid,meterid,csment_dbo_parkingmeters_area,subarea,zone,config_name,latitude,longitude,shape
-118.452129219673,34.021376840557,2797,32S2605,OCEAN PARK,2601 32ND ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021372,-118.452117,
-118.452100219761,34.0213398410864,2798,32S2607,OCEAN PARK,2601 32ND ST,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.021335,-118.452088,
-118.451283219994,34.0219868410738,2799,33S2600,OCEAN PARK,2600 33RD ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021982,-118.451271,
-118.451096218919,34.0219728413715,2800,33S2601,OCEAN PARK,2601 33RD ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021968,-118.451084,
-118.451252219359,34.0219508405665,2801,33S2602,OCEAN PARK,2600 33RD ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021946,-118.45124,
-118.451062219371,34.0219318412906,2802,33S2603,OCEAN PARK,2601 33RD ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021927,-118.45105,
-118.45120021899,34.0218888407415,2803,33S2604,OCEAN PARK,2600 33RD ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021884,-118.451188,
-118.451166219381,34.0218498411964,2804,33S2606,OCEAN PARK,2600 33RD ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021845,-118.451154,
-118.450167219452,34.0224838409809,2805,34S2600,OCEAN PARK,2600 34TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022479,-118.450155,
-118.448473218533,34.0221818410039,2806,CEN0002,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.022177,-118.448461,
-118.448380218661,34.0220808413225,2807,CEN0004,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.022076,-118.448368,
-118.448339218925,34.022031841016,2808,CEN0006,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.022027,-118.448327,
-118.448299218588,34.0219828414923,2809,CEN0008,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021978,-118.448287,
-118.448258218947,34.0219338411586,2810,CEN0010,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021929,-118.448246,
-118.448218218699,34.0218848407067,2811,CEN0012,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.02188,-118.448206,
-118.448177219219,34.021834841445,2812,CEN0014,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.02183,-118.448165,
-118.44813521941,34.0217838406716,2813,CEN0016,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021779,-118.448123,
-118.448095219251,34.0217358408834,2814,CEN0018,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021731,-118.448083,
-118.448051218455,34.0216888413084,2815,CEN0020,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021684,-118.448039,
-118.448014218701,34.0216388406703,2816,CEN0022,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021634,-118.448002,
-118.447981219067,34.0215978414268,2817,CEN0024,OCEAN PARK,00 CENTINELA AV,Citywide Zone,$1.25/hr 9 hr 9a-6p MON-SAT,34.021593,-118.447969,
-118.463657221065,34.0147768397829,2818,LFL0001,OCEAN PARK,01 LOT FAIRVIEW LIBRARY,Citywide Zone,$1.25/hr 3 hr 9a-9p MON-SAT,34.014772,-118.463645,
-118.463652220801,34.0147798394647,2819,LFL0002,OCEAN PARK,00 LOT FAIRVIEW LIBRARY,Citywide Zone,$1.25/hr 3 hr 9a-9p MON-SAT,34.014775,-118.46364,
-118.463601220936,34.014808839397,2820,LFL0003,OCEAN PARK,01 LOT FAIRVIEW LIBRARY,Citywide Zone,$1.25/hr 3 hr 9a-9p MON-SAT,34.014804,-118.463589,
-118.463596220668,34.0148118390765,2821,LFL0004,OCEAN PARK,00 LOT FAIRVIEW LIBRARY,Citywide Zone,$1.25/hr 3 hr 9a-9p MON-SAT,34.014807,-118.463584,
-118.463548220472,34.0148388395808,2822,LFL0005,OCEAN PARK,01 LOT FAIRVIEW LIBRARY,Citywide Zone,$1.25/hr 3 hr 9a-9p MON-SAT,34.014834,-118.463536,
-118.463543221283,34.0148418392539,2823,LFL0006,OCEAN PARK,00 LOT FAIRVIEW LIBRARY,Citywide Zone,$1.25/hr 3 hr 9a-9p MON-SAT,34.014837,-118.463531,
-118.466185221091,34.0129778395345,2824,OP1701,OCEAN PARK,1701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 1 hr 9a-6p MON-SAT,34.012973,-118.466173,
-118.466123221494,34.013011838758,2825,OP1703,OCEAN PARK,1701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 1 hr 9a-6p MON-SAT,34.013007,-118.466111,
-118.466064220813,34.0130468387941,2826,OP1705,OCEAN PARK,1701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 1 hr 9a-6p MON-SAT,34.013042,-118.466052,
-118.466004221618,34.0130798394452,2827,OP1707,OCEAN PARK,1701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 20 min 9a-6p MON-SAT,34.013075,-118.465992,
-118.465950220916,34.0131118387453,2828,OP1709,OCEAN PARK,1701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 20 min 9a-6p MON-SAT,34.013107,-118.465938,
-118.465892221195,34.0131448388343,2829,OP1711,OCEAN PARK,1701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.01314,-118.46588,
-118.463519220459,34.0145278392911,2830,OP2101,OCEAN PARK,2101 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 30 min 9a-8p MON-SAT,34.014523,-118.463507,
-118.463469221048,34.0145568398337,2831,OP2103,OCEAN PARK,2101 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2hr 9a-8p MON-SAT,34.014552,-118.463457,
-118.463409220708,34.0145888393917,2832,OP2105,OCEAN PARK,2101 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2hr 9a-8p MON-SAT,34.014584,-118.463397,
-118.463350221159,34.014624839697,2833,OP2107,OCEAN PARK,2101 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2hr 9a-8p MON-SAT,34.01462,-118.463338,
-118.461657221113,34.0156088394245,2834,OP2301,OCEAN PARK,2301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 20 min 9a-6p MON-SAT,34.015604,-118.461645,
-118.461596220573,34.0156458400136,2835,OP2303,OCEAN PARK,2301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 20 min 9a-6p MON-SAT,34.015641,-118.461584,
-118.45782722074,34.0178378400051,2836,OP2501,OCEAN PARK,2501 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.017833,-118.457815,
-118.45754722008,34.0179988402691,2837,OP2601,OCEAN PARK,2601 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.017994,-118.457535,
-118.457319219766,34.0181348398573,2838,OP2701,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.01813,-118.457307,
-118.457271220083,34.0181638401631,2839,OP2703,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018159,-118.457259,
-118.457210219885,34.0181968402177,2840,OP2705,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018192,-118.457198,
-118.457154220437,34.0182288404328,2841,OP2707,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018224,-118.457142,
-118.457091220551,34.0182638403924,2842,OP2709,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018259,-118.457079,
-118.457027220416,34.0183028406109,2843,OP2711,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018298,-118.457015,
-118.456854219894,34.0184058404396,2844,OP2713,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018401,-118.456842,
-118.456797219869,34.0184398402739,2845,OP2715,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018435,-118.456785,
-118.456735220062,34.0184748398686,2846,OP2717,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.01847,-118.456723,
-118.456676220249,34.0185088399997,2847,OP2719,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018504,-118.456664,
-118.456616219958,34.0185418404777,2848,OP2721,OCEAN PARK,2701 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.018537,-118.456604,
-118.455771219594,34.01903284003,2849,OP2801,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019028,-118.455759,
-118.455716220489,34.0190638405038,2850,OP2803,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019059,-118.455704,
-118.455662219631,34.0190968403952,2851,OP2805,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 15 min 9a-6p MON-SAT,34.019092,-118.45565,
-118.45559222018,34.0191368406608,2852,OP2807,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019132,-118.45558,
-118.455536219517,34.0191698408309,2853,OP2809,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019165,-118.455524,
-118.455466219939,34.0192098401222,2854,OP2811,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019205,-118.455454,
-118.455416220427,34.019240840527,2855,OP2813,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019236,-118.455404,
-118.455343219598,34.0192828407572,2856,OP2815,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019278,-118.455331,
-118.455293219887,34.0193098400991,2857,OP2817,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019305,-118.455281,
-118.455225219799,34.0193498407241,2858,OP2819,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.019345,-118.455213,
-118.455176219377,34.0193788403613,2859,OP2821,OCEAN PARK,2801 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.019374,-118.455164,
-118.454756220105,34.0196268407796,2860,OP2901,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.019622,-118.454744,
-118.454698220088,34.0196568405704,2861,OP2903,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019652,-118.454686,
-118.454638219317,34.0196918405695,2862,OP2905,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019687,-118.454626,
-118.45458921954,34.0197188403604,2863,OP2907,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019714,-118.454577,
-118.454379220119,34.0198428401776,2864,OP2909,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019838,-118.454367,
-118.454317219369,34.0198788401346,2865,OP2911,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019874,-118.454305,
-118.454251220232,34.0199178400879,2866,OP2913,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019913,-118.454239,
-118.45420021943,34.0199478403464,2867,OP2915,OCEAN PARK,2901 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.019943,-118.454188,
-118.453731219458,34.0202178404932,2868,OP3001,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020213,-118.453719,
-118.453615220064,34.0202878406851,2869,OP3003,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020283,-118.453603,
-118.453563219481,34.0203178408241,2870,OP3005,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020313,-118.453551,
-118.453495219929,34.0203608407771,2871,OP3007,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020356,-118.453483,
-118.453427219214,34.0204018401899,2872,OP3009,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020397,-118.453415,
-118.453365219806,34.0204358409478,2873,OP3011,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020431,-118.453353,
-118.453316219192,34.0204648407293,2874,OP3013,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.02046,-118.453304,
-118.453247220056,34.0205028407765,2875,OP3015,OCEAN PARK,3001 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.020498,-118.453235,
-118.452290219396,34.0210578405311,2876,OP3101,OCEAN PARK,3101 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.021053,-118.452278,
-118.451889218987,34.0212928407539,2877,OP3201,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.021288,-118.451877,
-118.451840219546,34.0213208410288,2878,OP3203,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.021316,-118.451828,
-118.451769219261,34.0213598412097,2879,OP3205,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.021355,-118.451757,
-118.451720219705,34.0213898410406,2880,OP3207,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 3 hr 9a-6p MON-SAT,34.021385,-118.451708,
-118.451568219827,34.021477840585,2881,OP3209,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021473,-118.451556,
-118.451515219558,34.0215058412687,2882,OP3211,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021501,-118.451503,
-118.451466219785,34.0215378406016,2883,OP3213,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021533,-118.451454,
-118.451402218955,34.0215728413239,2884,OP3215,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021568,-118.45139,
-118.451346219285,34.0216088407487,2885,OP3217,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021604,-118.451334,
-118.45128321986,34.0216438412698,2886,OP3219,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021639,-118.451271,
-118.451218219455,34.0216818405302,2887,OP3221,OCEAN PARK,3201 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.021677,-118.451206,
-118.450855219146,34.0218948411528,2888,OP3301,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.02189,-118.450843,
-118.450783219599,34.0219358413835,2889,OP3303,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.021931,-118.450771,
-118.450730219826,34.0219648406201,2890,OP3305,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.02196,-118.450718,
-118.450613219477,34.022032841147,2891,OP3307,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022028,-118.450601,
-118.450309218989,34.0222118411622,2892,OP3309,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022207,-118.450297,
-118.450240219118,34.0222528406967,2893,OP3311,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022248,-118.450228,
-118.450189219831,34.022281841249,2894,OP3313,OCEAN PARK,3301 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022277,-118.450177,
-118.449832219411,34.02248684143,2895,OP3401,OCEAN PARK,3401 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022482,-118.44982,
-118.449782219189,34.0225158407915,2896,OP3403,OCEAN PARK,3401 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022511,-118.44977,
-118.449722219657,34.022552840642,2897,OP3405,OCEAN PARK,3401 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022548,-118.44971,
-118.449665219386,34.0225858409001,2898,OP3407,OCEAN PARK,3401 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022581,-118.449653,
-118.449605218755,34.0226208410917,2899,OP3409,OCEAN PARK,3401 OCEAN PARK BLVD,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.022616,-118.449593,
-118.48093722329,34.0130038384733,2900,10S1900,PICO,1900 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.012999,-118.480925,
-118.480880223384,34.013134837839,2901,10S1901,PICO,1901 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.01313,-118.480868,
-118.480900223398,34.0129718380263,2902,10S1902,PICO,1900 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.012967,-118.480888,
-118.480842223976,34.0130988385371,2903,10S1903,PICO,1901 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.013094,-118.48083,
-118.48086222372,34.0129348380277,2904,10S1904,PICO,1900 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.01293,-118.48085,
-118.480797224003,34.0130548380312,2905,10S1905,PICO,1901 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.01305,-118.480785,
-118.480765223933,34.0130238381657,2906,10S1907,PICO,1901 10TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-SAT,34.013019,-118.480753,
-118.47690322359,34.0164378390164,2907,14S1900,PICO,1900 14TH ST,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.016433,-118.476891,
-118.476854223295,34.0163968387237,2908,14S1902,PICO,1900 14TH ST,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.016392,-118.476842,
-118.476807223778,34.0163558386222,2909,14S1904,PICO,1900 14TH ST,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.016351,-118.476795,
-118.476765223494,34.0163208392131,2910,14S1906,PICO,1900 14TH ST,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.016316,-118.476753,
-118.476717223416,34.0162788387181,2911,14S1908,PICO,1900 14TH ST,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.016274,-118.476705,
-118.476661223128,34.0162308385218,2912,14S1910,PICO,1900 14TH ST,Citywide Zone,$1.25/hr 40 min 9a-6p MON-SAT,34.016226,-118.476649,
-118.473790222314,34.0166188390819,2913,16S2101,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016614,-118.473778,
-118.473743222946,34.0165728387766,2914,16S2103,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016568,-118.473731,
-118.473693222879,34.0165238390996,2915,16S2105,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016519,-118.473681,
-118.473646222534,34.016477838761,2916,16S2107,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016473,-118.473634,
-118.473602222604,34.0164288389433,2917,16S2109,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016424,-118.47359,
-118.473557222988,34.0163868389482,2918,16S2111,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016382,-118.473545,
-118.473511222216,34.0163458390608,2919,16S2113,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016341,-118.473499,
-118.473462222189,34.0162988394807,2920,16S2115,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016294,-118.47345,
-118.473414222573,34.0162518386621,2921,16S2117,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016247,-118.473402,
-118.4733682229,34.0162058388003,2922,16S2119,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016201,-118.473356,
-118.473320222312,34.0161588388503,2923,16S2121,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016154,-118.473308,
-118.473274222144,34.0161148394627,2924,16S2123,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.01611,-118.473262,
-118.473231222377,34.0160678388032,2925,16S2125,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016063,-118.473219,
-118.473181222551,34.0160218392275,2926,16S2127,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.016017,-118.473169,
-118.473133222412,34.0159758390057,2927,16S2129,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.015971,-118.473121,
-118.473084222333,34.0159268387676,2928,16S2131,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.015922,-118.473072,
-118.473043223121,34.015882838626,2929,16S2133,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.015878,-118.473031,
-118.472993222426,34.0158368389772,2930,16S2135,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.015832,-118.472981,
-118.472798222812,34.0156518388093,2931,16S2137,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.015647,-118.472786,
-118.472756222216,34.0156068390853,2932,16S2139,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI - No Anti-Feed or Reset for Dome Trial,34.015602,-118.472744,
-118.472710222264,34.0155658388945,2933,16S2141,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.015561,-118.472698,
-118.472668222841,34.0155208391358,2934,16S2143,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.015516,-118.472656,
-118.472457222399,34.0153128389007,2935,16S2145,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 20 min 9a-6p MON-SAT,34.015308,-118.472445,
-118.472410222565,34.0152678387919,2936,16S2147,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 20 min 9a-6p MON-SAT,34.015263,-118.472398,
-118.4722222222,34.0150858385749,2937,16S2149,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.015081,-118.47221,
-118.472178222588,34.0150408392616,2938,16S2151,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.015036,-118.472166,
-118.472140221909,34.0150008389226,2939,16S2153,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014996,-118.472128,
-118.472085222388,34.014948838904,2940,16S2155,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014944,-118.472073,
-118.472037222164,34.0149018393531,2941,16S2157,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014897,-118.472025,
-118.471987222608,34.0148558392902,2942,16S2159,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014851,-118.471975,
-118.471942222665,34.0148098385919,2943,16S2161,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014805,-118.47193,
-118.471893222665,34.0147598389775,2944,16S2163,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014755,-118.471881,
-118.471731222168,34.0146048392239,2945,16S2165,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.0146,-118.471719,
-118.471694222468,34.0145658391457,2946,16S2167,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014561,-118.471682,
-118.471648222501,34.0145198386415,2947,16S2169,PICO,2101 16TH ST,Citywide Zone,$1.25/hr 2 hr 9a-6p MON-FRI,34.014515,-118.471636,
